time_s,odom_x,odom_y,odom_yaw_deg,odom_vx,odom_vy,odom_wz,imu_qx,imu_qy,imu_qz,imu_qw,imu_yaw_deg,ekf_x,ekf_y,ekf_yaw_deg,ekf_vx,ekf_vy,ekf_wz,cmd_lin_x,cmd_lin_y,cmd_lin_z,cmd_ang_x,cmd_ang_y,cmd_ang_z
1777118090.57,0.02,0.00,13.13,0.00,0.00,0.01,0.01,0.00,0.12,0.99,13.95,0.01,0.00,13.95,0.00,0.00,0.05,,,,,,
1777118090.68,0.02,0.01,13.76,0.00,0.00,0.03,0.01,-0.00,0.13,0.99,14.53,0.01,0.00,14.58,0.00,0.00,0.13,,,,,,
1777118090.77,0.02,0.01,14.28,0.00,0.00,0.05,0.01,-0.00,0.13,0.99,15.16,0.02,0.00,15.16,0.00,0.00,0.09,,,,,,
1777118090.88,0.02,0.01,14.63,0.00,0.00,0.06,0.01,0.00,0.13,0.99,15.38,0.02,0.00,15.36,0.00,0.00,0.04,,,,,,
1777118090.97,0.02,0.01,14.57,0.00,0.00,0.06,0.01,0.00,0.13,0.99,15.33,0.02,0.00,15.33,0.00,0.00,-0.02,,,,,,
1777118091.07,0.02,0.01,14.57,0.00,0.00,0.05,0.01,0.00,0.13,0.99,15.31,0.02,0.00,15.31,0.00,0.00,-0.00,,,,,,
1777118091.17,0.02,0.01,14.60,0.00,0.00,0.03,0.01,0.00,0.13,0.99,15.31,0.02,0.00,15.31,0.00,0.00,0.00,,,,,,
1777118091.28,0.02,0.01,14.83,0.00,0.00,0.02,0.01,0.00,0.13,0.99,15.40,0.02,0.00,15.34,0.00,0.00,0.03,,,,,,
1777118091.38,0.02,0.01,15.35,0.00,0.00,0.03,0.01,-0.00,0.14,0.99,16.00,0.02,0.00,16.02,0.00,0.00,0.13,,,,,,
1777118091.48,0.02,0.01,15.96,0.00,0.00,0.05,0.01,-0.00,0.15,0.99,16.70,0.02,0.00,16.62,0.00,0.00,0.10,,,,,,
1777118091.57,0.02,0.01,16.31,0.00,0.00,0.06,0.01,0.00,0.15,0.99,17.02,0.02,0.00,17.02,0.00,0.00,0.05,,,,,,
1777118091.67,0.02,0.01,16.48,0.00,0.00,0.07,0.01,0.00,0.15,0.99,17.15,0.02,0.00,17.15,0.00,0.00,0.01,,,,,,
1777118091.77,0.02,0.01,16.51,0.00,0.00,0.06,0.01,0.00,0.15,0.99,17.15,0.02,0.00,17.15,0.00,0.00,-0.00,,,,,,
1777118091.87,0.02,0.01,16.51,0.00,0.00,0.04,0.01,0.00,0.15,0.99,17.15,0.02,0.00,17.15,0.00,0.00,0.00,,,,,,
1777118091.98,0.02,0.01,16.57,0.00,0.00,0.02,0.01,0.00,0.15,0.99,17.25,0.02,0.00,17.25,0.00,0.00,0.05,,,,,,
1777118092.07,0.02,0.01,17.00,0.00,0.00,0.02,0.01,-0.00,0.15,0.99,17.81,0.02,0.00,17.81,0.00,0.00,0.11,,,,,,
1777118092.17,0.02,0.01,17.50,0.00,0.00,0.04,0.01,-0.00,0.16,0.99,18.27,0.02,0.00,18.28,0.00,0.00,0.07,,,,,,
1777118092.27,0.02,0.01,17.84,0.00,0.00,0.05,0.01,-0.00,0.16,0.99,18.61,0.02,0.00,18.63,0.00,0.00,0.06,,,,,,
1777118092.37,0.02,0.01,18.11,0.00,0.00,0.06,0.01,-0.00,0.16,0.99,18.85,0.02,0.00,18.85,0.00,0.00,0.04,,,,,,
1777118092.48,0.02,0.01,18.28,0.00,0.00,0.06,0.01,-0.00,0.16,0.99,18.98,0.02,0.00,18.99,0.00,0.00,0.02,,,,,,
1777118092.57,0.02,0.01,18.45,0.00,0.00,0.05,0.01,-0.00,0.17,0.99,19.05,0.02,0.01,19.06,0.00,0.00,0.01,,,,,,
1777118092.69,0.02,0.01,18.31,0.00,0.00,0.03,0.01,0.00,0.16,0.99,18.88,0.02,0.01,18.87,0.00,0.00,-0.07,,,,,,
1777118092.77,0.02,0.01,17.53,0.00,0.00,-0.01,0.01,0.00,0.16,0.99,18.17,0.02,0.01,18.16,0.00,0.00,-0.18,,,,,,
1777118092.87,0.02,0.01,16.08,-0.00,0.00,-0.07,0.02,0.01,0.14,0.99,16.54,0.02,0.01,16.53,-0.00,0.00,-0.31,,,,,,
1777118092.97,0.02,0.01,14.19,-0.00,0.00,-0.14,0.02,0.01,0.13,0.99,14.89,0.02,0.01,14.87,-0.00,0.00,-0.32,,,,,,
1777118093.07,0.02,0.01,12.94,-0.01,0.00,-0.19,0.01,0.00,0.12,0.99,13.45,0.02,0.00,13.44,-0.01,0.00,-0.17,,,,,,
1777118093.17,0.02,0.01,12.42,-0.01,0.00,-0.21,0.01,-0.00,0.11,0.99,13.10,0.02,0.00,13.09,-0.01,0.00,-0.03,,,,,,
1777118093.28,0.02,0.01,12.16,-0.01,0.00,-0.19,0.01,-0.00,0.11,0.99,13.10,0.02,0.00,13.10,-0.01,0.00,-0.01,,,,,,
1777118093.37,0.02,0.01,11.95,-0.01,0.00,-0.14,0.01,0.00,0.11,0.99,12.80,0.02,0.00,12.79,-0.01,0.00,-0.08,,,,,,
1777118093.48,0.02,0.01,11.66,-0.01,0.00,-0.09,0.01,0.00,0.11,0.99,12.45,0.02,0.00,12.44,-0.01,0.00,-0.05,,,,,,
1777118093.57,0.01,0.00,11.52,-0.00,0.00,-0.05,0.01,-0.00,0.11,0.99,12.47,0.02,0.00,12.46,-0.00,0.00,0.02,,,,,,
1777118093.68,0.01,0.00,11.63,-0.00,0.00,-0.03,0.01,-0.00,0.11,0.99,12.60,0.01,0.00,12.60,-0.00,0.00,0.02,,,,,,
1777118093.77,0.01,0.00,11.63,-0.00,0.00,-0.02,0.01,-0.00,0.11,0.99,12.61,0.01,0.00,12.61,-0.00,0.00,-0.00,,,,,,
1777118093.87,0.01,0.00,11.61,-0.00,0.00,-0.01,0.01,-0.00,0.11,0.99,12.61,0.01,0.00,12.61,-0.00,0.00,-0.01,,,,,,
1777118093.98,0.01,0.00,11.40,-0.00,0.00,-0.01,0.01,0.00,0.11,0.99,12.40,0.01,0.00,12.44,-0.00,0.00,-0.05,,,,,,
1777118094.08,0.01,0.00,10.71,-0.00,0.00,-0.03,0.01,0.00,0.10,0.99,11.62,0.01,0.00,11.70,-0.00,0.00,-0.17,,,,,,
1777118094.18,0.01,0.00,9.87,-0.01,0.00,-0.06,0.01,0.00,0.09,1.00,10.63,0.01,0.00,10.65,-0.00,0.00,-0.17,,,,,,
1777118094.27,0.01,0.00,9.09,-0.01,0.00,-0.09,0.01,0.00,0.09,1.00,9.88,0.01,0.00,9.87,-0.01,0.00,-0.12,,,,,,
1777118094.38,0.01,0.00,8.57,-0.01,0.00,-0.11,0.01,0.00,0.08,1.00,9.38,0.01,0.00,9.38,-0.01,0.00,-0.08,,,,,,
1777118094.47,0.01,0.00,8.24,-0.01,0.00,-0.11,0.01,0.00,0.08,1.00,9.05,0.01,0.00,9.05,-0.01,0.00,-0.05,,,,,,
1777118094.57,0.01,0.00,8.02,-0.01,0.00,-0.09,0.01,0.00,0.08,1.00,8.85,0.01,0.00,8.85,-0.01,0.00,-0.03,,,,,,
1777118094.67,0.01,0.00,7.67,-0.01,0.00,-0.08,0.01,0.00,0.08,1.00,8.65,0.01,0.00,8.65,-0.01,0.00,-0.05,,,,,,
1777118094.77,0.01,0.00,7.03,-0.00,0.00,-0.07,0.01,0.00,0.07,1.00,7.96,0.01,0.00,7.95,-0.01,0.00,-0.18,,,,,,
1777118094.87,0.01,0.00,5.38,-0.00,0.00,-0.11,0.02,0.01,0.06,1.00,6.33,0.01,0.00,6.31,-0.00,0.00,-0.35,,,,,,
1777118094.97,0.01,0.00,3.24,-0.01,0.00,-0.17,0.02,0.01,0.04,1.00,4.29,0.01,0.00,4.27,-0.01,0.00,-0.36,,,,,,
1777118095.08,0.00,0.00,1.56,-0.01,0.00,-0.23,0.01,0.00,0.02,1.00,2.77,0.01,0.00,2.76,-0.01,0.00,-0.23,,,,,,
1777118095.18,0.00,0.00,0.66,-0.01,0.00,-0.24,0.01,0.00,0.02,1.00,2.01,0.01,0.00,2.15,-0.01,0.00,-0.15,,,,,,
1777118095.27,-0.00,0.00,0.18,-0.02,0.00,-0.24,0.01,0.00,0.01,1.00,1.59,0.00,0.00,1.58,-0.02,0.00,-0.04,,,,,,
1777118095.38,-0.00,0.00,-0.13,-0.02,0.00,-0.19,0.01,0.00,0.01,1.00,1.30,0.00,0.00,1.33,-0.02,0.00,-0.06,,,,,,
1777118095.47,-0.00,0.00,-0.83,-0.01,0.00,-0.14,0.01,0.00,0.01,1.00,0.59,0.00,0.00,0.58,-0.02,0.00,-0.17,,,,,,
1777118095.58,-0.00,0.00,-2.04,-0.01,0.00,-0.13,0.01,0.00,-0.01,1.00,-0.66,-0.00,0.00,-0.52,-0.01,0.00,-0.25,,,,,,
1777118095.67,0.00,0.00,-3.43,0.00,0.00,-0.14,0.01,0.00,-0.02,1.00,-2.02,-0.00,0.00,-2.04,-0.00,0.00,-0.25,,,,,,
1777118095.77,0.01,0.00,-4.71,0.01,0.00,-0.17,0.01,0.00,-0.03,1.00,-3.19,0.00,0.00,-3.21,0.01,0.00,-0.19,,,,,,
1777118095.88,0.01,0.00,-5.69,0.02,0.00,-0.19,0.01,0.00,-0.04,1.00,-4.07,0.00,0.00,-4.09,0.02,0.00,-0.15,,,,,,
1777118095.97,0.01,0.00,-6.65,0.03,0.00,-0.20,0.01,0.00,-0.04,1.00,-4.84,0.01,0.00,-4.86,0.03,0.00,-0.15,,,,,,
1777118096.08,0.02,0.00,-7.72,0.03,0.00,-0.20,0.01,0.00,-0.05,1.00,-5.88,0.01,0.00,-5.90,0.03,0.00,-0.23,,,,,,
1777118096.18,0.02,0.00,-9.05,0.03,0.00,-0.20,0.01,0.00,-0.06,1.00,-7.24,0.01,0.00,-6.80,0.03,0.00,-0.25,,,,,,
1777118096.27,0.02,0.00,-10.36,0.03,0.00,-0.20,0.01,0.00,-0.07,1.00,-8.48,0.01,0.00,-8.51,0.03,0.00,-0.21,,,,,,
1777118096.37,0.02,0.00,-11.31,0.02,0.00,-0.20,0.01,0.00,-0.08,1.00,-9.45,0.02,0.00,-9.46,0.02,0.00,-0.16,,,,,,
1777118096.48,0.02,0.00,-12.07,0.02,0.00,-0.19,0.01,0.00,-0.09,1.00,-10.13,0.02,0.00,-10.13,0.02,0.00,-0.10,,,,,,
1777118096.58,0.02,0.00,-12.44,0.02,0.00,-0.16,0.01,-0.00,-0.09,1.00,-10.41,0.02,0.00,-10.42,0.02,0.00,-0.02,,,,,,
1777118096.67,0.02,0.00,-12.39,0.01,0.00,-0.12,0.01,-0.00,-0.09,1.00,-10.22,0.02,-0.00,-10.21,0.01,0.00,0.06,,,,,,
1777118096.77,0.02,0.00,-11.81,0.01,0.00,-0.05,0.01,-0.00,-0.08,1.00,-9.56,0.02,-0.00,-9.54,0.01,0.00,0.14,,,,,,
1777118096.87,0.02,0.00,-11.08,-0.00,0.00,0.01,0.01,-0.00,-0.08,1.00,-8.74,0.02,-0.00,-8.98,0.01,0.00,0.16,,,,,,
1777118096.98,0.02,0.00,-10.62,-0.01,0.00,0.05,0.01,-0.00,-0.07,1.00,-8.23,0.02,-0.00,-8.22,-0.01,0.00,0.07,,,,,,
1777118097.07,0.02,0.00,-10.56,-0.01,0.00,0.07,0.01,-0.00,-0.07,1.00,-8.23,0.02,-0.00,-8.23,-0.01,0.00,-0.02,,,,,,
1777118097.17,0.02,0.00,-10.65,-0.01,0.00,0.06,0.01,-0.00,-0.07,1.00,-8.34,0.02,0.00,-8.34,-0.01,0.00,-0.01,,,,,,
1777118097.27,0.02,0.00,-10.48,-0.01,0.00,0.05,0.01,-0.00,-0.07,1.00,-8.13,0.02,0.00,-8.12,-0.01,0.00,0.05,,,,,,
1777118097.38,0.02,0.00,-10.31,-0.00,0.00,0.03,0.01,-0.00,-0.07,1.00,-7.97,0.02,0.00,-7.97,-0.01,0.00,0.03,,,,,,
1777118097.48,0.02,0.00,-10.36,-0.00,0.00,0.01,0.01,-0.00,-0.07,1.00,-8.06,0.02,0.00,-8.06,-0.00,0.00,-0.01,,,,,,
1777118097.57,0.02,0.00,-10.45,0.00,0.00,0.00,0.01,-0.00,-0.07,1.00,-8.13,0.02,0.00,-8.14,0.00,0.00,-0.01,,,,,,
1777118097.71,0.02,0.00,-10.45,-0.00,0.00,0.01,0.01,-0.00,-0.07,1.00,-8.14,0.02,0.00,-8.14,0.00,0.00,0.00,,,,,,
1777118097.78,0.02,0.00,-10.45,-0.00,0.00,0.00,0.01,-0.00,-0.07,1.00,-8.14,0.02,0.00,-8.14,-0.00,0.00,0.00,,,,,,
1777118097.88,0.02,0.00,-10.45,0.00,0.00,-0.01,0.01,-0.00,-0.07,1.00,-8.14,0.02,0.00,-8.14,0.00,0.00,0.00,,,,,,
1777118097.97,0.02,0.00,-10.45,0.00,0.00,-0.00,0.01,-0.00,-0.07,1.00,-8.14,0.02,0.00,-8.14,0.00,0.00,0.00,,,,,,
1777118098.09,0.02,0.00,-10.45,-0.00,0.00,0.00,0.01,-0.00,-0.07,1.00,-8.14,0.02,0.00,-8.14,0.00,0.00,0.00,,,,,,
1777118098.17,0.02,0.00,-10.45,-0.00,0.00,0.00,0.01,-0.00,-0.07,1.00,-8.14,0.02,0.00,-8.14,-0.00,0.00,0.00,,,,,,
1777118098.28,0.02,0.00,-10.45,-0.00,0.00,0.00,0.01,-0.00,-0.07,1.00,-8.14,0.02,0.00,-8.14,-0.00,0.00,-0.00,,,,,,
1777118098.37,0.02,0.00,-10.45,-0.00,0.00,0.00,0.01,-0.00,-0.07,1.00,-8.14,0.02,0.00,-8.14,-0.00,0.00,0.00,,,,,,
1777118098.48,0.02,0.00,-10.45,-0.00,0.00,0.00,0.01,-0.00,-0.07,1.00,-8.14,0.02,0.00,-8.14,-0.00,0.00,0.00,,,,,,
1777118098.57,0.02,0.00,-10.45,-0.00,0.00,0.00,0.01,-0.00,-0.07,1.00,-8.14,0.02,0.00,-8.14,-0.00,0.00,0.00,,,,,,
1777118098.68,0.02,0.00,-10.45,-0.00,0.00,0.00,0.01,-0.00,-0.07,1.00,-8.14,0.02,0.00,-8.14,-0.00,0.00,0.00,,,,,,
1777118098.78,0.02,0.00,-10.45,-0.00,0.00,0.00,0.01,-0.00,-0.07,1.00,-8.14,0.02,0.00,-8.14,-0.00,0.00,0.00,,,,,,
1777118098.88,0.02,0.00,-10.45,-0.00,0.00,0.00,0.01,-0.00,-0.07,1.00,-8.14,0.02,0.00,-8.14,-0.00,0.00,-0.00,,,,,,
1777118098.97,0.02,0.00,-10.45,-0.00,0.00,0.00,0.01,-0.00,-0.07,1.00,-8.14,0.02,0.00,-8.14,-0.00,0.00,0.00,,,,,,
1777118099.07,0.02,0.00,-10.45,-0.00,0.00,0.00,0.01,-0.00,-0.07,1.00,-8.14,0.02,0.00,-8.14,-0.00,0.00,0.00,,,,,,
1777118099.17,0.02,0.00,-10.45,-0.00,0.00,0.00,0.01,-0.00,-0.07,1.00,-8.14,0.02,0.00,-8.14,-0.00,0.00,-0.00,,,,,,
1777118099.27,0.02,0.00,-10.45,-0.00,0.00,0.00,0.01,-0.00,-0.07,1.00,-8.14,0.02,0.00,-8.14,-0.00,0.00,-0.00,,,,,,
1777118099.37,0.02,0.00,-10.45,-0.00,0.00,0.00,0.01,-0.00,-0.07,1.00,-8.14,0.02,0.00,-8.14,-0.00,0.00,0.00,,,,,,
1777118099.48,0.02,0.00,-10.45,-0.00,0.00,0.00,0.01,-0.00,-0.07,1.00,-8.14,0.02,0.00,-8.14,-0.00,0.00,-0.00,,,,,,
1777118099.58,0.02,0.00,-10.45,-0.00,0.00,0.00,0.01,-0.00,-0.07,1.00,-8.14,0.02,0.00,-8.14,-0.00,0.00,-0.00,,,,,,
1777118099.67,0.02,0.00,-10.48,-0.00,0.00,-0.00,0.01,-0.00,-0.07,1.00,-8.14,0.02,0.00,-8.14,-0.00,0.00,0.00,,,,,,
1777118099.77,0.02,0.00,-10.42,0.00,0.00,0.00,0.01,-0.00,-0.07,1.00,-8.14,0.02,0.00,-8.14,0.00,0.00,0.00,,,,,,
1777118099.87,0.02,0.00,-10.51,0.00,0.00,-0.00,0.01,-0.00,-0.07,1.00,-8.14,0.02,0.00,-8.14,0.00,0.00,0.00,,,,,,
1777118099.97,0.02,0.00,-10.60,0.00,0.00,-0.01,0.01,-0.00,-0.07,1.00,-8.14,0.02,0.00,-8.14,0.00,0.00,-0.00,,,,,,
1777118100.07,0.02,0.00,-10.48,0.00,0.00,-0.00,0.01,-0.00,-0.07,1.00,-8.13,0.02,0.00,-8.14,0.00,0.00,-0.02,,,,,,
1777118100.17,0.02,0.00,-10.34,0.00,0.00,0.01,0.01,-0.00,-0.07,1.00,-8.15,0.02,0.00,-8.14,0.00,0.00,0.00,,,,,,
1777118100.27,0.02,0.00,-10.34,-0.00,0.00,0.00,0.01,-0.00,-0.07,1.00,-8.15,0.02,0.00,-8.15,-0.00,0.00,0.00,,,,,,
1777118100.38,0.02,0.00,-10.34,-0.00,0.00,0.01,0.01,-0.00,-0.07,1.00,-8.15,0.02,0.00,-8.15,-0.00,0.00,-0.00,,,,,,
1777118100.47,0.02,0.00,-10.34,0.00,0.00,0.01,0.01,-0.00,-0.07,1.00,-8.15,0.02,0.00,-8.15,0.00,0.00,-0.00,,,,,,
1777118100.58,0.02,0.00,-10.34,0.00,0.00,0.01,0.01,-0.00,-0.07,1.00,-8.15,0.02,0.00,-8.15,0.00,0.00,0.00,,,,,,
1777118100.67,0.02,0.00,-10.34,-0.00,0.00,0.00,0.01,-0.00,-0.07,1.00,-8.15,0.02,0.00,-8.15,0.00,0.00,-0.00,,,,,,
1777118100.77,0.02,0.00,-10.34,-0.00,0.00,0.00,0.01,-0.00,-0.07,1.00,-8.15,0.02,0.00,-8.14,0.00,0.00,0.01,,,,,,
1777118100.87,0.02,0.00,-10.34,-0.00,0.00,0.00,0.01,-0.00,-0.07,1.00,-8.15,0.02,0.00,-8.15,-0.00,0.00,0.01,,,,,,
1777118100.98,0.02,0.00,-10.34,-0.00,0.00,0.00,0.01,-0.00,-0.07,1.00,-8.15,0.02,0.00,-8.15,-0.00,0.00,0.00,,,,,,
1777118101.07,0.02,0.00,-10.34,-0.00,0.00,0.00,0.01,-0.00,-0.07,1.00,-8.15,0.02,0.00,-8.15,-0.00,0.00,0.00,,,,,,
1777118101.18,0.02,0.00,-10.31,-0.00,0.00,0.00,0.01,-0.00,-0.07,1.00,-8.15,0.02,0.00,-8.15,-0.00,0.00,0.00,,,,,,
1777118101.27,0.02,0.00,-10.31,-0.00,0.00,0.00,0.01,-0.00,-0.07,1.00,-8.15,0.02,0.00,-8.15,-0.00,0.00,-0.00,,,,,,
1777118101.37,0.02,0.00,-10.31,-0.00,0.00,0.00,0.01,-0.00,-0.07,1.00,-8.15,0.02,0.00,-8.15,-0.00,0.00,-0.00,,,,,,
1777118101.47,0.02,0.00,-10.31,-0.00,0.00,0.00,0.01,-0.00,-0.07,1.00,-8.15,0.02,0.00,-8.15,-0.00,0.00,-0.00,,,,,,
1777118101.58,0.02,0.00,-10.31,-0.00,0.00,0.00,0.01,-0.00,-0.07,1.00,-8.15,0.02,0.00,-8.15,-0.00,0.00,-0.00,,,,,,
1777118101.68,0.02,0.00,-10.31,-0.00,0.00,0.00,0.01,-0.00,-0.07,1.00,-8.15,0.02,0.00,-8.15,-0.00,0.00,0.00,,,,,,
1777118101.78,0.02,0.00,-10.31,-0.00,0.00,0.00,0.01,-0.00,-0.07,1.00,-8.15,0.02,0.00,-8.15,-0.00,0.00,0.00,,,,,,
1777118101.88,0.02,0.00,-10.31,-0.00,0.00,0.00,0.01,-0.00,-0.07,1.00,-8.15,0.02,0.00,-8.15,-0.00,0.00,-0.00,,,,,,
1777118101.97,0.02,0.00,-10.31,-0.00,0.00,0.00,0.01,-0.00,-0.07,1.00,-8.15,0.02,0.00,-8.15,-0.00,0.00,-0.00,,,,,,
1777118102.07,0.02,0.00,-10.31,-0.00,0.00,0.00,0.01,-0.00,-0.07,1.00,-8.15,0.02,0.00,-8.15,-0.00,0.00,-0.00,,,,,,
1777118102.17,0.02,0.00,-10.19,0.00,0.00,0.00,0.01,-0.00,-0.07,1.00,-8.15,0.02,0.00,-8.15,0.00,0.00,-0.00,,,,,,
1777118102.27,0.02,0.00,-10.22,0.00,0.00,0.00,0.01,-0.00,-0.07,1.00,-8.15,0.02,0.00,-8.15,0.00,0.00,0.00,,,,,,
1777118102.37,0.02,0.00,-10.22,0.00,0.00,0.00,0.01,-0.00,-0.07,1.00,-8.15,0.02,0.00,-8.15,0.00,0.00,0.00,,,,,,
1777118102.47,0.02,0.00,-10.22,0.00,0.00,0.00,0.01,-0.00,-0.07,1.00,-8.15,0.02,0.00,-8.15,0.00,0.00,0.00,,,,,,
1777118102.58,0.02,0.00,-10.22,0.00,0.00,0.00,0.01,-0.00,-0.07,1.00,-8.15,0.02,0.00,-8.15,0.00,0.00,-0.00,,,,,,
1777118102.67,0.02,0.00,-10.22,0.00,0.00,-0.00,0.01,-0.00,-0.07,1.00,-8.15,0.02,0.00,-8.15,0.00,0.00,0.00,,,,,,
1777118102.78,0.02,0.00,-10.22,-0.00,0.00,0.00,0.01,-0.00,-0.07,1.00,-8.15,0.02,0.00,-8.15,0.00,0.00,-0.00,,,,,,
1777118102.87,0.02,0.00,-10.22,-0.00,0.00,0.00,0.01,-0.00,-0.07,1.00,-8.15,0.02,0.00,-8.15,-0.00,0.00,-0.00,,,,,,
1777118102.97,0.02,0.00,-10.22,-0.00,0.00,0.00,0.01,-0.00,-0.07,1.00,-8.15,0.02,0.00,-8.15,-0.00,0.00,0.00,,,,,,
1777118103.07,0.02,0.00,-10.22,-0.00,0.00,0.00,0.01,-0.00,-0.07,1.00,-8.15,0.02,0.00,-8.15,-0.00,0.00,0.00,,,,,,
1777118103.17,0.02,0.00,-10.22,-0.00,0.00,0.00,0.01,-0.00,-0.07,1.00,-8.15,0.02,0.00,-8.15,-0.00,0.00,0.00,,,,,,
1777118103.27,0.02,0.00,-10.22,-0.00,0.00,0.00,0.01,-0.00,-0.07,1.00,-8.15,0.02,0.00,-8.15,-0.00,0.00,-0.00,,,,,,
1777118103.37,0.02,0.00,-10.22,-0.00,0.00,0.00,0.01,-0.00,-0.07,1.00,-8.15,0.02,0.00,-8.15,-0.00,0.00,-0.00,,,,,,
1777118103.47,0.02,0.00,-10.22,-0.00,0.00,0.00,0.01,-0.00,-0.07,1.00,-8.15,0.02,0.00,-8.14,-0.00,0.00,0.01,,,,,,
1777118103.58,0.02,0.00,-10.22,-0.00,0.00,0.00,0.01,-0.00,-0.07,1.00,-8.15,0.02,0.00,-8.15,-0.00,0.00,-0.00,,,,,,
1777118103.67,0.02,0.00,-10.22,-0.00,0.00,0.00,0.01,-0.00,-0.07,1.00,-8.15,0.02,0.00,-8.15,-0.00,0.00,0.00,,,,,,
1777118103.77,0.02,0.00,-10.22,-0.00,0.00,0.00,0.01,-0.00,-0.07,1.00,-8.15,0.02,0.00,-8.15,-0.00,0.00,-0.00,,,,,,
1777118103.88,0.02,0.00,-10.22,-0.00,0.00,0.00,0.01,-0.00,-0.07,1.00,-8.15,0.02,0.00,-8.15,-0.00,0.00,-0.00,,,,,,
1777118103.98,0.02,0.00,-10.22,-0.00,0.00,0.00,0.01,-0.00,-0.07,1.00,-8.15,0.02,0.00,-8.15,-0.00,0.00,0.01,,,,,,
1777118104.07,0.02,0.00,-10.22,-0.00,0.00,0.00,0.01,-0.00,-0.07,1.00,-8.15,0.02,0.00,-8.15,-0.00,0.00,-0.00,,,,,,
1777118104.17,0.02,0.00,-10.22,-0.00,0.00,0.00,0.01,-0.00,-0.07,1.00,-8.15,0.02,0.00,-8.15,-0.00,0.00,-0.01,,,,,,
1777118104.28,0.02,0.00,-10.22,-0.00,0.00,0.00,0.01,-0.00,-0.07,1.00,-8.15,0.02,0.00,-8.15,-0.00,0.00,-0.00,,,,,,
1777118104.38,0.02,0.00,-10.22,-0.00,0.00,0.00,0.01,-0.00,-0.07,1.00,-8.15,0.02,0.00,-8.15,-0.00,0.00,-0.00,,,,,,
1777118104.48,0.02,0.00,-10.22,-0.00,0.00,0.00,0.01,-0.00,-0.07,1.00,-8.15,0.02,0.00,-8.15,-0.00,0.00,-0.00,,,,,,
1777118104.58,0.02,0.00,-10.22,-0.00,0.00,0.00,0.01,-0.00,-0.07,1.00,-8.15,0.02,0.00,-8.15,-0.00,0.00,-0.00,,,,,,
1777118104.68,0.02,0.00,-10.22,-0.00,0.00,0.00,0.01,-0.00,-0.07,1.00,-8.15,0.02,0.00,-8.15,-0.00,0.00,0.00,,,,,,
1777118104.77,0.02,0.00,-10.22,-0.00,0.00,0.00,0.01,-0.00,-0.07,1.00,-8.15,0.02,0.00,-8.15,-0.00,0.00,0.00,,,,,,
1777118104.88,0.02,0.00,-10.22,-0.00,0.00,0.00,0.01,-0.00,-0.07,1.00,-8.15,0.02,0.00,-8.15,-0.00,0.00,-0.00,,,,,,
1777118104.97,0.02,0.00,-10.22,-0.00,0.00,0.00,0.01,-0.00,-0.07,1.00,-8.15,0.02,0.00,-8.15,-0.00,0.00,-0.00,,,,,,
1777118105.07,0.02,0.00,-10.22,-0.00,0.00,0.00,0.01,-0.00,-0.07,1.00,-8.15,0.02,0.00,-8.15,-0.00,0.00,-0.00,,,,,,
1777118105.17,0.02,0.00,-10.22,-0.00,0.00,0.00,0.01,-0.00,-0.07,1.00,-8.15,0.02,0.00,-8.15,-0.00,0.00,-0.00,,,,,,
1777118105.27,0.02,0.00,-10.22,-0.00,0.00,0.00,0.01,-0.00,-0.07,1.00,-8.15,0.02,0.00,-8.15,-0.00,0.00,0.01,,,,,,
1777118105.37,0.02,0.00,-10.22,-0.00,0.00,0.00,0.01,-0.00,-0.07,1.00,-8.15,0.02,0.00,-8.15,-0.00,0.00,-0.00,,,,,,
1777118105.49,0.02,0.00,-10.40,0.00,0.00,-0.01,0.01,-0.00,-0.07,1.00,-8.15,0.02,0.00,-8.15,0.00,0.00,-0.01,,,,,,
1777118105.58,0.02,0.00,-10.40,0.00,0.00,-0.01,0.01,-0.00,-0.07,1.00,-8.15,0.02,0.00,-8.15,0.00,0.00,-0.01,,,,,,
1777118105.68,0.02,0.00,-10.43,0.00,0.00,-0.01,0.01,-0.00,-0.07,1.00,-8.15,0.02,0.00,-8.15,0.00,0.00,-0.00,,,,,,
1777118105.77,0.02,0.00,-10.37,0.00,0.00,-0.01,0.01,-0.00,-0.07,1.00,-8.15,0.02,0.00,-8.15,0.00,0.00,-0.00,,,,,,
1777118105.87,0.02,0.00,-10.34,0.00,0.00,-0.00,0.01,-0.00,-0.07,1.00,-8.15,0.02,-0.00,-8.15,0.00,0.00,-0.00,,,,,,
1777118105.97,0.02,0.00,-10.11,-0.00,0.00,0.01,0.01,-0.00,-0.07,1.00,-7.97,0.02,0.00,-7.99,-0.00,0.00,0.04,,,,,,
1777118106.08,0.02,0.00,-9.47,-0.00,0.00,0.03,0.01,-0.00,-0.06,1.00,-7.36,0.02,0.00,-7.38,-0.00,0.00,0.17,,,,,,
1777118106.17,0.02,0.00,-8.31,-0.01,0.00,0.07,0.01,-0.00,-0.05,1.00,-6.12,0.02,0.00,-6.15,-0.01,0.00,0.24,,,,,,
1777118106.27,0.02,0.00,-7.18,-0.01,0.00,0.11,0.01,-0.00,-0.04,1.00,-5.01,0.02,0.00,-5.02,-0.01,0.00,0.17,,,,,,
1777118106.37,0.01,0.00,-6.43,-0.01,0.00,0.14,0.01,0.00,-0.04,1.00,-4.44,0.02,0.00,-4.45,-0.01,0.00,0.07,,,,,,
