timestamp_ms,left_encoder_rps,right_encoder_rps,left_cmd_rps,right_cmd_rps
17396,1.9913,1.9989,2.0000,2.0000
17446,1.9836,2.0370,2.0000,2.0000
17496,2.0065,2.0142,2.0000,2.0000
17596,1.9989,1.9989,2.0000,2.0000
17645,2.0065,2.0142,2.0000,2.0000
17696,1.9836,2.0218,2.0000,2.0000
17745,2.0142,2.0218,2.0000,2.0000
17796,2.0142,2.0065,2.0000,2.0000
17896,1.9989,2.0065,2.0000,2.0000
17945,1.9913,2.0218,2.0000,2.0000
17996,2.0142,2.0142,2.0000,2.0000
18045,2.0218,2.0142,2.0000,2.0000
18096,1.9836,1.9913,2.0000,2.0000
18196,1.9836,2.0218,2.0000,2.0000
18246,2.0218,2.0142,2.0000,2.0000
18296,2.0142,1.9989,2.0000,2.0000
18396,2.0142,2.0142,2.0000,2.0000
18496,2.0142,1.9989,2.0000,2.0000
18545,2.0142,2.0065,2.0000,2.0000
18596,1.9913,1.9989,2.0000,2.0000
18646,1.9989,2.0218,2.0000,2.0000
18696,1.9913,2.0218,2.0000,2.0000
18747,2.0218,2.0142,2.0000,2.0000
18796,2.0065,1.9989,2.0000,2.0000
18845,2.0065,1.9913,2.0000,2.0000
18895,2.0065,2.0218,2.0000,2.0000
18945,2.0142,2.0218,2.0000,2.0000
18996,1.9989,2.0065,2.0000,2.0000
19045,2.0065,1.9989,2.0000,2.0000
19096,1.9836,1.9913,2.0000,2.0000
19145,2.0065,2.0142,2.0000,2.0000
19196,1.9836,2.0294,2.0000,2.0000
19296,2.0065,2.0065,2.0000,2.0000
19346,1.9989,1.9989,2.0000,2.0000
19396,2.0065,2.0142,2.0000,2.0000
19445,1.9836,2.0294,2.0000,2.0000
19496,2.0142,2.0065,2.0000,2.0000
19545,2.0142,2.0142,2.0000,2.0000
19596,1.9913,1.9913,2.0000,2.0000
19695,1.9913,2.0142,2.0000,2.0000
19746,2.0218,2.0142,2.0000,2.0000
19795,2.0065,1.9989,2.0000,2.0000
19845,2.0065,1.9989,2.0000,2.0000
19895,2.0065,2.0142,2.0000,2.0000
19946,1.9989,2.0294,2.0000,2.0000
19996,2.0065,2.0142,2.0000,2.0000
20095,1.9913,1.9913,2.0000,2.0000
20146,2.0142,2.0218,2.0000,2.0000
20196,1.9836,2.0218,2.0000,2.0000
20245,2.0065,2.0142,2.0000,2.0000
20295,2.0142,1.9989,2.0000,2.0000
20346,2.0142,1.9989,2.0000,2.0000
20395,1.9989,2.0142,2.0000,2.0000
20496,1.9989,2.0065,2.0000,2.0000
20546,2.0218,2.0065,2.0000,2.0000
20596,1.9836,1.9913,2.0000,2.0000
20696,1.9913,2.0142,2.0000,2.0000
20746,2.0142,2.0142,2.0000,2.0000
20796,2.0065,1.9989,2.0000,2.0000
20896,1.9989,2.0142,2.0000,2.0000
20945,1.9989,2.0370,2.0000,2.0000
20996,2.0065,2.0065,2.0000,2.0000
21046,2.0142,2.0142,2.0000,2.0000
21095,1.9913,1.9913,2.0000,2.0000
21196,1.9913,2.0218,2.0000,2.0000
21246,2.0218,2.0218,2.0000,2.0000
21295,2.0065,2.0065,2.0000,2.0000
21346,1.9989,1.9989,2.0000,2.0000
21396,1.9989,2.0142,2.0000,2.0000
21445,1.9913,2.0218,2.0000,2.0000
21495,2.0065,2.0065,2.0000,2.0000
21546,2.0142,2.0065,2.0000,2.0000
21595,1.9913,1.9989,2.0000,2.0000
21646,2.0065,2.0218,2.0000,2.0000
21695,1.9913,2.0218,2.0000,2.0000
21795,2.0065,1.9989,2.0000,2.0000
21895,2.0065,2.0142,2.0000,2.0000
21995,1.9302,1.9226,-2.0000,-2.0000
22046,1.8539,1.8387,-2.0000,-2.0000
22095,1.7929,1.7700,-2.0000,-2.0000
22146,1.6937,1.7090,-2.0000,-2.0000
22196,1.6327,1.6098,-2.0000,-2.0000
22295,1.4648,1.4725,-2.0000,-2.0000
22346,1.3886,1.3886,-2.0000,-2.0000
22395,1.3046,1.3275,-2.0000,-2.0000
22495,1.1673,1.1826,-2.0000,-2.0000
22545,1.0834,1.0834,-2.0000,-2.0000
22595,0.9995,1.0300,-2.0000,-2.0000
22645,0.9308,0.9308,-2.0000,-2.0000
22695,0.8621,0.8698,-2.0000,-2.0000
22746,0.7782,0.7935,-2.0000,-2.0000
22796,0.7019,0.7019,-2.0000,-2.0000
22845,0.6409,0.6180,-2.0000,-2.0000
22895,0.5341,0.5646,-2.0000,-2.0000
22945,0.5188,0.4959,-2.0000,-2.0000
22995,0.4196,0.4272,-2.0000,-2.0000
23096,0.2594,0.2594,-2.0000,-2.0000
23195,0.1221,0.1221,-2.0000,-2.0000
23245,0.0610,0.0458,-2.0000,-2.0000
23295,-0.0153,-0.0153,-2.0000,-2.0000
23395,-0.0916,-0.1068,-2.0000,-2.0000
23495,-0.2670,-0.2594,-2.0000,-2.0000
23545,-0.3891,-0.3662,-2.0000,-2.0000
23595,-0.4425,-0.4196,-2.0000,-2.0000
23646,-0.5035,-0.5188,-2.0000,-2.0000
23695,-0.5875,-0.6180,-2.0000,-2.0000
23746,-0.6866,-0.6638,-2.0000,-2.0000
23796,-0.7629,-0.7629,-2.0000,-2.0000
23895,-0.9232,-0.9003,-2.0000,-2.0000
23945,-0.9766,-0.9995,-2.0000,-2.0000
23995,-1.0681,-1.0681,-2.0000,-2.0000
24046,-1.1444,-1.1292,-2.0000,-2.0000
24095,-1.2131,-1.2054,-2.0000,-2.0000
24146,-1.2894,-1.2894,-2.0000,-2.0000
24195,-1.3885,-1.3657,-2.0000,-2.0000
24295,-1.5259,-1.5335,-2.0000,-2.0000
24346,-1.6098,-1.6022,-2.0000,-2.0000
24395,-1.6785,-1.6861,-2.0000,-2.0000
24445,-1.7471,-1.7548,-2.0000,-2.0000
24495,-1.8463,-1.8234,-2.0000,-2.0000
24546,-1.9150,-1.9226,-2.0000,-2.0000
24595,-1.9684,-1.9684,-2.0000,-2.0000
24646,-2.0142,-1.9760,-2.0000,-2.0000
24695,-1.9989,-1.9684,-2.0000,-2.0000
24744,-2.0142,-1.9913,-2.0000,-2.0000
24795,-1.9989,-1.9684,-2.0000,-2.0000
24895,-1.9836,-1.9760,-2.0000,-2.0000
24995,-1.9836,-1.9913,-2.0000,-2.0000
25046,-2.0065,-2.0065,-2.0000,-2.0000
25095,-1.9836,-1.9989,-2.0000,-2.0000
25145,-1.9836,-2.0065,-2.0000,-2.0000
25195,-1.9989,-1.9836,-2.0000,-2.0000
25295,-2.0065,-2.0065,-2.0000,-2.0000
25395,-1.9760,-1.9989,-2.0000,-2.0000
25446,-1.9989,-1.9989,-2.0000,-2.0000
25495,-1.9989,-2.0065,-2.0000,-2.0000
25595,-2.0065,-1.9989,-2.0000,-2.0000
25646,-1.9836,-2.0065,-2.0000,-2.0000
25695,-1.9913,-1.9913,-2.0000,-2.0000
25746,-2.0065,-1.9989,-2.0000,-2.0000
25795,-2.0142,-2.0065,-2.0000,-2.0000
25846,-1.9989,-2.0142,-2.0000,-2.0000
25895,-1.9989,-1.9989,-2.0000,-2.0000
25995,-1.9989,-2.0142,-2.0000,-2.0000
26095,-2.0065,-1.9989,-2.0000,-2.0000
26144,-1.9989,-2.0065,-2.0000,-2.0000
26195,-1.9989,-1.9836,-2.0000,-2.0000
26246,-1.9913,-2.0218,-2.0000,-2.0000
26295,-1.9989,-2.0065,-2.0000,-2.0000
26346,-1.9989,-2.0142,-2.0000,-2.0000
26395,-1.9913,-1.9989,-2.0000,-2.0000
26495,-2.0065,-1.9989,-2.0000,-2.0000
26546,-1.9989,-2.0218,-2.0000,-2.0000
26595,-2.0142,-1.9989,-2.0000,-2.0000
26646,-1.9836,-1.9989,-2.0000,-2.0000
26695,-1.9989,-1.9989,-2.0000,-2.0000
26744,-1.9989,-2.0218,-2.0000,-2.0000
