timestamp_ms,left_encoder_rps,right_encoder_rps,left_cmd_rps,right_cmd_rps
18322,-1.3733,-1.3504,-2.0000,-2.0000
18422,-1.5259,-1.4877,-2.0000,-2.0000
18522,-1.6708,-1.6632,-2.0000,-2.0000
18623,-1.8158,-1.7853,-2.0000,-2.0000
18672,-1.9073,-1.8616,-2.0000,-2.0000
18722,-1.9836,-1.9531,-2.0000,-2.0000
18823,-2.0142,-1.9760,-2.0000,-2.0000
18873,-1.9989,-1.9760,-2.0000,-2.0000
18922,-1.9913,-1.9760,-2.0000,-2.0000
18972,-2.0142,-1.9989,-2.0000,-2.0000
19022,-1.9913,-1.9913,-2.0000,-2.0000
19122,-1.9989,-1.9989,-2.0000,-2.0000
19222,-2.0065,-1.9989,-2.0000,-2.0000
19322,-2.0065,-2.0065,-2.0000,-2.0000
19372,-2.0142,-1.9913,-2.0000,-2.0000
19422,-1.9913,-1.9913,-2.0000,-2.0000
19473,-2.0142,-1.9989,-2.0000,-2.0000
19522,-2.0065,-1.9836,-2.0000,-2.0000
19622,-2.0065,-1.9989,-2.0000,-2.0000
19673,-1.9913,-1.9989,-2.0000,-2.0000
19722,-1.9989,-1.9989,-2.0000,-2.0000
19822,-1.9913,-1.9913,-2.0000,-2.0000
19922,-1.9913,-1.9989,-2.0000,-2.0000
20022,-1.9989,-1.9913,-2.0000,-2.0000
20123,-2.0142,-1.9913,-2.0000,-2.0000
20222,-1.9989,-2.0065,-2.0000,-2.0000
20271,-2.0142,-1.9836,-2.0000,-2.0000
20322,-2.0142,-1.9836,-2.0000,-2.0000
20422,-1.9913,-2.0065,-2.0000,-2.0000
20522,-2.0065,-1.9836,-2.0000,-2.0000
20622,-2.0065,-1.9989,-2.0000,-2.0000
20673,-1.9989,-1.9913,-2.0000,-2.0000
20722,-1.9913,-2.0142,-2.0000,-2.0000
20822,-1.9989,-1.9836,-2.0000,-2.0000
20872,-2.0142,-1.9989,-2.0000,-2.0000
20922,-1.9989,-1.9989,-2.0000,-2.0000
21022,-2.0065,-1.9836,-2.0000,-2.0000
21073,-1.9913,-1.9836,-2.0000,-2.0000
21122,-1.9989,-1.9989,-2.0000,-2.0000
21222,-2.0065,-2.0065,-2.0000,-2.0000
21273,-2.0142,-1.9836,-2.0000,-2.0000
21322,-1.9989,-1.9836,-2.0000,-2.0000
21422,-1.9913,-2.0065,-2.0000,-2.0000
21473,-1.9989,-2.0065,-2.0000,-2.0000
21522,-2.0065,-1.9913,-2.0000,-2.0000
21572,-1.9913,-1.9836,-2.0000,-2.0000
21623,-2.0065,-1.9989,-2.0000,-2.0000
21673,-2.0065,-1.9989,-2.0000,-2.0000
21722,-1.9913,-2.0065,-2.0000,-2.0000
21822,-1.9989,-1.9760,-2.0000,-2.0000
21922,-1.9989,-2.0065,-2.0000,-2.0000
22023,-1.9989,-1.9913,-2.0000,-2.0000
22072,-1.9913,-1.9760,-2.0000,-2.0000
22123,-2.0065,-1.9989,-2.0000,-2.0000
22222,-1.9836,-2.0142,-2.0000,-2.0000
22272,-1.9989,-1.9836,-2.0000,-2.0000
22322,-1.9989,-1.9836,-2.0000,-2.0000
22372,-1.9989,-1.9989,-2.0000,-2.0000
22422,-1.9989,-2.0065,-2.0000,-2.0000
22522,-2.0142,-1.9836,-2.0000,-2.0000
22622,-1.9989,-1.9989,-2.0000,-2.0000
22722,-2.0065,-2.0065,-2.0000,-2.0000
22773,-2.0065,-1.9913,-2.0000,-2.0000
22822,-1.9913,-1.9836,-2.0000,-2.0000
22871,-1.9989,-1.9913,-2.0000,-2.0000
22922,-2.0065,-2.0065,-2.0000,-2.0000
23022,-2.0065,-1.9913,-2.0000,-2.0000
23122,-1.9913,-1.9913,-2.0000,-2.0000
23223,-1.9989,-2.0065,-2.0000,-2.0000
23322,-2.0065,-1.9836,-2.0000,-2.0000
23373,-1.9913,-1.9836,-2.0000,-2.0000
23422,-1.9989,-1.9989,-2.0000,-2.0000
23473,-2.0065,-2.0065,-2.0000,-2.0000
23522,-2.0142,-1.9913,-2.0000,-2.0000
23622,-2.0065,-1.9989,-2.0000,-2.0000
23673,-1.9989,-1.9836,-2.0000,-2.0000
23722,-1.9989,-2.0065,-2.0000,-2.0000
23822,-1.9989,-1.9760,-2.0000,-2.0000
23922,-1.9989,-2.0142,-2.0000,-2.0000
24022,-2.0142,-1.9913,-2.0000,-2.0000
24122,-1.9989,-1.9989,-2.0000,-2.0000
24222,-2.0065,-1.9989,-2.0000,-2.0000
24273,-2.0065,-1.9836,-2.0000,-2.0000
24322,-2.0065,-1.9836,-2.0000,-2.0000
24422,-1.9913,-1.9989,-2.0000,-2.0000
24522,-2.0142,-1.9913,-2.0000,-2.0000
24571,-2.0065,-1.9760,-2.0000,-2.0000
24622,-1.9913,-1.9989,-2.0000,-2.0000
24722,-2.0065,-1.9913,2.0000,2.0000
24822,-1.8768,-1.8387,2.0000,2.0000
24871,-1.7853,-1.7471,2.0000,2.0000
24922,-1.7090,-1.6708,2.0000,2.0000
25022,-1.5640,-1.5259,2.0000,2.0000
25073,-1.4725,-1.4572,2.0000,2.0000
25122,-1.4190,-1.3962,2.0000,2.0000
25222,-1.2665,-1.2360,2.0000,2.0000
25322,-1.1139,-1.0605,2.0000,2.0000
25422,-0.9613,-0.9079,2.0000,2.0000
25522,-0.8011,-0.7706,2.0000,2.0000
25622,-0.6409,-0.6180,2.0000,2.0000
25723,-0.4654,-0.4501,2.0000,2.0000
25772,-0.4425,-0.4044,2.0000,2.0000
25822,-0.3738,-0.3433,2.0000,2.0000
25922,-0.2136,-0.1678,2.0000,2.0000
26022,-0.0534,-0.0153,2.0000,2.0000
26122,0.0381,0.0687,2.0000,2.0000
26173,0.0916,0.1297,2.0000,2.0000
26222,0.2060,0.2136,2.0000,2.0000
26273,0.3128,0.2747,2.0000,2.0000
26322,0.3357,0.3433,2.0000,2.0000
26372,0.3815,0.4425,2.0000,2.0000
26422,0.4959,0.5493,2.0000,2.0000
26522,0.6561,0.7019,2.0000,2.0000
26573,0.7477,0.7401,2.0000,2.0000
26622,0.8163,0.8545,2.0000,2.0000
26722,0.9766,0.9766,2.0000,2.0000
26822,1.1292,1.1597,2.0000,2.0000
26922,1.2741,1.3199,2.0000,2.0000
27022,1.4343,1.4877,2.0000,2.0000
27122,1.5869,1.6174,2.0000,2.0000
27173,1.6479,1.6785,2.0000,2.0000
27222,1.7395,1.7776,2.0000,2.0000
27322,1.8845,1.9226,2.0000,2.0000
27422,2.0218,1.9836,2.0000,2.0000
27472,2.0142,1.9913,2.0000,2.0000
27522,2.0142,1.9760,2.0000,2.0000
27573,2.0065,1.9836,2.0000,2.0000
27622,2.0065,1.9836,2.0000,2.0000
27722,2.0065,1.9836,2.0000,2.0000
27822,1.9989,1.9836,2.0000,2.0000
27922,2.0065,1.9913,2.0000,2.0000
28022,1.9836,1.9989,2.0000,2.0000
28122,2.0065,2.0065,2.0000,2.0000
28222,2.0142,2.0065,2.0000,2.0000
28272,1.9836,2.0065,2.0000,2.0000
28322,1.9989,1.9989,2.0000,2.0000
28422,2.0065,2.0142,2.0000,2.0000
28522,1.9989,2.0142,2.0000,2.0000
28622,2.0065,2.0142,2.0000,2.0000
28722,2.0142,2.0065,2.0000,2.0000
28772,1.9836,2.0218,2.0000,2.0000
28822,2.0065,2.0065,2.0000,2.0000
28922,2.0065,2.0218,2.0000,2.0000
29022,1.9836,2.0142,2.0000,2.0000
29122,2.0065,2.0142,2.0000,2.0000
29222,2.0065,2.0065,2.0000,2.0000
29322,1.9989,2.0065,2.0000,2.0000
29422,1.9913,2.0142,2.0000,2.0000
29472,1.9989,2.0142,2.0000,2.0000
29522,1.9836,2.0142,2.0000,2.0000
29572,1.9913,2.0065,2.0000,2.0000
29622,1.9989,2.0142,2.0000,2.0000
29673,1.9913,2.0294,2.0000,2.0000
29722,2.0142,2.0065,2.0000,2.0000
29822,1.9913,2.0065,2.0000,2.0000
29922,1.9913,2.0294,2.0000,2.0000
30022,1.9760,1.9989,2.0000,2.0000
30073,1.9913,1.9989,2.0000,2.0000
30122,1.9989,2.0065,2.0000,2.0000
30173,1.9913,2.0370,2.0000,2.0000
30222,2.0218,2.0142,2.0000,2.0000
30322,1.9989,1.9989,2.0000,2.0000
30422,1.9989,2.0294,2.0000,2.0000
30522,1.9836,2.0065,2.0000,2.0000
30622,1.9913,2.0065,2.0000,2.0000
30722,2.0065,2.0065,2.0000,2.0000
30822,1.9989,2.0065,2.0000,2.0000
30922,1.9913,2.0218,2.0000,2.0000
30971,1.9989,2.0142,2.0000,2.0000
31022,1.9836,2.0065,2.0000,2.0000
31122,1.9989,2.0142,2.0000,2.0000
31172,1.9760,2.0370,2.0000,2.0000
31222,2.0065,2.0142,2.0000,2.0000
31322,1.9989,1.9989,2.0000,2.0000
31421,1.9989,2.0218,2.0000,2.0000
31522,1.9836,2.0142,2.0000,2.0000
31572,1.9836,2.0065,2.0000,2.0000
31622,1.9989,2.0218,2.0000,2.0000
31722,2.0065,2.0142,2.0000,2.0000
31772,1.9760,2.0065,2.0000,2.0000
31822,1.9989,1.9989,2.0000,2.0000
31922,1.9989,2.0218,2.0000,2.0000
32022,1.9760,2.0065,2.0000,2.0000
32073,1.9836,2.0065,2.0000,2.0000
32122,2.0142,2.0142,2.0000,2.0000
32222,2.0142,1.9989,2.0000,2.0000
32322,1.9913,1.9913,2.0000,2.0000
32422,1.9989,2.0218,2.0000,2.0000
32522,1.9913,2.0065,2.0000,2.0000
32622,2.0065,2.0142,2.0000,2.0000
32672,2.0065,2.0370,2.0000,2.0000
32722,2.0065,2.0142,2.0000,2.0000
32822,1.9913,2.0065,2.0000,2.0000
32871,1.9913,2.0218,2.0000,2.0000
32922,1.9989,2.0294,2.0000,2.0000
33022,1.9760,2.0065,2.0000,2.0000
33122,1.9989,2.0065,2.0000,2.0000
33172,1.9913,2.0218,2.0000,2.0000
33222,2.0065,2.0065,2.0000,2.0000
33322,1.9913,2.0065,2.0000,2.0000
33422,1.9989,2.0142,2.0000,2.0000
33522,1.9989,2.0065,2.0000,2.0000
33622,1.9989,2.0218,2.0000,2.0000
33672,1.9913,2.0294,2.0000,2.0000
33722,2.0065,2.0065,2.0000,2.0000
33822,1.9913,1.9989,2.0000,2.0000
33922,1.9989,2.0218,2.0000,2.0000
34022,1.9760,2.0142,2.0000,2.0000
34122,2.0065,2.0142,-2.0000,-2.0000
34172,1.9302,1.9989,-2.0000,-2.0000
34222,1.8692,1.8921,-2.0000,-2.0000
34322,1.7090,1.7395,-2.0000,-2.0000
34422,1.5640,1.5869,-2.0000,-2.0000
34473,1.4954,1.5106,-2.0000,-2.0000
34522,1.3886,1.4420,-2.0000,-2.0000
34622,1.2436,1.2894,-2.0000,-2.0000
